row_id,site,building,area_type,area_id,area_number,area_name,floor,floor_description,task_id,task_seq,task_name,shift,frequency_raw,freq_count,freq_period,text_truncated
R06569,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-157,F1-208,Men's,1,Below Wing,T0077,17,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Graveyard,6X Daily,6,Daily,TRUE
R06570,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-157,F1-208,Men's,1,Below Wing,T0078,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Swing,6X Daily,6,Daily,TRUE
R06571,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-157,F1-208,Men's,1,Below Wing,T0079,19,Maintain and replenish restroom supplies,Day,8X Daily,8,Daily,FALSE
R06572,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-157,F1-208,Men's,1,Below Wing,T0080,20,Maintain and replenish restroom supplies,Graveyard,8X Daily,8,Daily,FALSE
R06573,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-157,F1-208,Men's,1,Below Wing,T0081,21,Maintain and replenish restroom supplies,Swing,8X Daily,8,Daily,FALSE
R06574,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-157,F1-208,Men's,1,Below Wing,T0082,22,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Day,8X Daily,8,Daily,FALSE
R06575,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-157,F1-208,Men's,1,Below Wing,T0083,23,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Graveyard,8X Daily,8,Daily,FALSE
R06576,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-157,F1-208,Men's,1,Below Wing,T0084,24,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Swing,8X Daily,8,Daily,FALSE
R06577,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0061,1,"Clean restroom floors, walls, and surfaces",Day,8X Daily,8,Daily,FALSE
R06578,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0062,2,"Clean restroom floors, walls, and surfaces",Graveyard,8X Daily,8,Daily,FALSE
R06579,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0063,3,"Clean restroom floors, walls, and surfaces",Swing,8X Daily,8,Daily,FALSE
R06580,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0064,4,"Clean toilet bowls, urinals, and sinks",Day,8X Daily,8,Daily,FALSE
R06581,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0065,5,"Clean toilet bowls, urinals, and sinks",Graveyard,8X Daily,8,Daily,FALSE
R06582,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0066,6,"Clean toilet bowls, urinals, and sinks",Swing,8X Daily,8,Daily,FALSE
R06583,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0067,7,Collect trash and debris,Day,4X Daily,4,Daily,FALSE
R06584,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0068,8,Collect trash and debris,Graveyard,4X Daily,4,Daily,FALSE
R06585,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0069,9,Collect trash and debris,Swing,4X Daily,4,Daily,FALSE
R06586,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0070,10,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Day,4X Daily,4,Daily,TRUE
R06587,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0071,11,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Graveyard,4X Daily,4,Daily,TRUE
R06588,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0072,12,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Swing,4X Daily,4,Daily,TRUE
R06589,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0073,13,Keep mirrors clean and sanitary,Day,8X Daily,8,Daily,FALSE
R06590,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0074,14,Keep mirrors clean and sanitary,Graveyard,8X Daily,8,Daily,FALSE
R06591,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0075,15,Keep mirrors clean and sanitary,Swing,8X Daily,8,Daily,FALSE
R06592,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0076,16,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,6X Daily,6,Daily,TRUE
R06593,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0077,17,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Graveyard,6X Daily,6,Daily,TRUE
R06594,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0078,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Swing,6X Daily,6,Daily,TRUE
R06595,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0079,19,Maintain and replenish restroom supplies,Day,8X Daily,8,Daily,FALSE
R06596,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0080,20,Maintain and replenish restroom supplies,Graveyard,8X Daily,8,Daily,FALSE
R06597,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0081,21,Maintain and replenish restroom supplies,Swing,8X Daily,8,Daily,FALSE
R06598,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0082,22,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Day,8X Daily,8,Daily,FALSE
R06599,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0083,23,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Graveyard,8X Daily,8,Daily,FALSE
R06600,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-158,F1-209,Women's,1,Below Wing,T0084,24,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Swing,8X Daily,8,Daily,FALSE
R06601,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0061,1,"Clean restroom floors, walls, and surfaces",Day,8X Daily,8,Daily,FALSE
R06602,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0062,2,"Clean restroom floors, walls, and surfaces",Graveyard,8X Daily,8,Daily,FALSE
R06603,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0063,3,"Clean restroom floors, walls, and surfaces",Swing,8X Daily,8,Daily,FALSE
R06604,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0064,4,"Clean toilet bowls, urinals, and sinks",Day,8X Daily,8,Daily,FALSE
R06605,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0065,5,"Clean toilet bowls, urinals, and sinks",Graveyard,8X Daily,8,Daily,FALSE
R06606,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0066,6,"Clean toilet bowls, urinals, and sinks",Swing,8X Daily,8,Daily,FALSE
R06607,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0067,7,Collect trash and debris,Day,4X Daily,4,Daily,FALSE
R06608,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0068,8,Collect trash and debris,Graveyard,4X Daily,4,Daily,FALSE
R06609,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0069,9,Collect trash and debris,Swing,4X Daily,4,Daily,FALSE
R06610,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0070,10,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Day,4X Daily,4,Daily,TRUE
R06611,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0071,11,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Graveyard,4X Daily,4,Daily,TRUE
R06612,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0072,12,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Swing,4X Daily,4,Daily,TRUE
R06613,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0073,13,Keep mirrors clean and sanitary,Day,8X Daily,8,Daily,FALSE
R06614,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0074,14,Keep mirrors clean and sanitary,Graveyard,8X Daily,8,Daily,FALSE
R06615,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0075,15,Keep mirrors clean and sanitary,Swing,8X Daily,8,Daily,FALSE
R06616,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0076,16,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,6X Daily,6,Daily,TRUE
R06617,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0077,17,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Graveyard,6X Daily,6,Daily,TRUE
R06618,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0078,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Swing,6X Daily,6,Daily,TRUE
R06619,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0079,19,Maintain and replenish restroom supplies,Day,8X Daily,8,Daily,FALSE
R06620,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0080,20,Maintain and replenish restroom supplies,Graveyard,8X Daily,8,Daily,FALSE
R06621,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0081,21,Maintain and replenish restroom supplies,Swing,8X Daily,8,Daily,FALSE
R06622,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0082,22,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Day,8X Daily,8,Daily,FALSE
R06623,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0083,23,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Graveyard,8X Daily,8,Daily,FALSE
R06624,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-159,F1-225,Men's,1,Below Wing,T0084,24,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Swing,8X Daily,8,Daily,FALSE
R06625,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0061,1,"Clean restroom floors, walls, and surfaces",Day,8X Daily,8,Daily,FALSE
R06626,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0062,2,"Clean restroom floors, walls, and surfaces",Graveyard,8X Daily,8,Daily,FALSE
R06627,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0063,3,"Clean restroom floors, walls, and surfaces",Swing,8X Daily,8,Daily,FALSE
R06628,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0064,4,"Clean toilet bowls, urinals, and sinks",Day,8X Daily,8,Daily,FALSE
R06629,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0065,5,"Clean toilet bowls, urinals, and sinks",Graveyard,8X Daily,8,Daily,FALSE
R06630,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0066,6,"Clean toilet bowls, urinals, and sinks",Swing,8X Daily,8,Daily,FALSE
R06631,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0067,7,Collect trash and debris,Day,4X Daily,4,Daily,FALSE
R06632,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0068,8,Collect trash and debris,Graveyard,4X Daily,4,Daily,FALSE
R06633,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0069,9,Collect trash and debris,Swing,4X Daily,4,Daily,FALSE
R06634,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0070,10,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Day,4X Daily,4,Daily,TRUE
R06635,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0071,11,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Graveyard,4X Daily,4,Daily,TRUE
R06636,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0072,12,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Swing,4X Daily,4,Daily,TRUE
R06637,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0073,13,Keep mirrors clean and sanitary,Day,8X Daily,8,Daily,FALSE
R06638,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0074,14,Keep mirrors clean and sanitary,Graveyard,8X Daily,8,Daily,FALSE
R06639,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0075,15,Keep mirrors clean and sanitary,Swing,8X Daily,8,Daily,FALSE
R06640,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0076,16,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,6X Daily,6,Daily,TRUE
R06641,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0077,17,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Graveyard,6X Daily,6,Daily,TRUE
R06642,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0078,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Swing,6X Daily,6,Daily,TRUE
R06643,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0079,19,Maintain and replenish restroom supplies,Day,8X Daily,8,Daily,FALSE
R06644,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0080,20,Maintain and replenish restroom supplies,Graveyard,8X Daily,8,Daily,FALSE
R06645,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0081,21,Maintain and replenish restroom supplies,Swing,8X Daily,8,Daily,FALSE
R06646,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0082,22,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Day,8X Daily,8,Daily,FALSE
R06647,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0083,23,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Graveyard,8X Daily,8,Daily,FALSE
R06648,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-160,F1-228,Women's,1,Below Wing,T0084,24,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Swing,8X Daily,8,Daily,FALSE
R06649,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0061,1,"Clean restroom floors, walls, and surfaces",Day,8X Daily,8,Daily,FALSE
R06650,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0062,2,"Clean restroom floors, walls, and surfaces",Graveyard,8X Daily,8,Daily,FALSE
R06651,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0063,3,"Clean restroom floors, walls, and surfaces",Swing,8X Daily,8,Daily,FALSE
R06652,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0064,4,"Clean toilet bowls, urinals, and sinks",Day,8X Daily,8,Daily,FALSE
R06653,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0065,5,"Clean toilet bowls, urinals, and sinks",Graveyard,8X Daily,8,Daily,FALSE
R06654,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0066,6,"Clean toilet bowls, urinals, and sinks",Swing,8X Daily,8,Daily,FALSE
R06655,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0067,7,Collect trash and debris,Day,4X Daily,4,Daily,FALSE
R06656,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0068,8,Collect trash and debris,Graveyard,4X Daily,4,Daily,FALSE
R06657,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0069,9,Collect trash and debris,Swing,4X Daily,4,Daily,FALSE
R06658,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0070,10,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Day,4X Daily,4,Daily,TRUE
R06659,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0071,11,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Graveyard,4X Daily,4,Daily,TRUE
R06660,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0072,12,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Swing,4X Daily,4,Daily,TRUE
R06661,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0073,13,Keep mirrors clean and sanitary,Day,8X Daily,8,Daily,FALSE
R06662,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0074,14,Keep mirrors clean and sanitary,Graveyard,8X Daily,8,Daily,FALSE
R06663,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0075,15,Keep mirrors clean and sanitary,Swing,8X Daily,8,Daily,FALSE
R06664,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0076,16,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,6X Daily,6,Daily,TRUE
R06665,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0077,17,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Graveyard,6X Daily,6,Daily,TRUE
R06666,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0078,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Swing,6X Daily,6,Daily,TRUE
R06667,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0079,19,Maintain and replenish restroom supplies,Day,8X Daily,8,Daily,FALSE
R06668,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0080,20,Maintain and replenish restroom supplies,Graveyard,8X Daily,8,Daily,FALSE
R06669,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0081,21,Maintain and replenish restroom supplies,Swing,8X Daily,8,Daily,FALSE
R06670,"Delta LGA - LaGuardia, NY",Concourse F,Restrooms,F-161,F1-350,Women's,1,Below Wing,T0082,22,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Day,8X Daily,8,Daily,FALSE
